alt           press         den           temp          eddy          H2Oaer        CO2aer        S8aer         H2SO4aer      NH3aer        N2Oaer        C2H2aer       C2H4aer       C2H6aer       CH3CNaer      HCCCNaer      HCNaer        CH4aer        HCaer1        HCaer2        HCaer3        He            H             H2            H2O           OH            O             O2            CO            CO2           HCO           H2CO          C             CH            CH2           CH3           CH4           S             S2            S3            S4            S8            H2S           HS            SO            SO2           CS            CS2           OCS           CN            HCN           N             N2            NH            NH2           NH3           C2            C2H           C2H2          C2H4          NO            HNO           HO2           HNCO          N2O           H2O2          O3            NO2           NO3           SO3           HNO2          HNO3          H2SO4         HCl           Cl            Cl2           HOCl          N2H4          ClO           C2H6          CH3OH         CH2CO         CH3CHO        C3H4          C3H6          C4H2          C4H4          OClO          HCS           C2H3          C2H5          NCO           1CH2          HCCO          NNH           HSO           CH3O          H2COH         H2CN          N2H2          C4H           HCNOH         C2H2OH        CH3CO         CH2CHO        C2H3OH        C2H4OH        CH3O2         HSO3          N2H3          NH2CO         HS4           C4H3          CH2N2         CH2CN         CH3CN         HCCCN         O1D           N2D           H2Oaer_r      CO2aer_r      S8aer_r       H2SO4aer_r    NH3aer_r      N2Oaer_r      C2H2aer_r     C2H4aer_r     C2H6aer_r     CH3CNaer_r    HCCCNaer_r    HCNaer_r      CH4aer_r      HCaer1_r      HCaer2_r      HCaer3_r      
1.05000E+001  2.54422E-001  8.30697E+018  2.21834E+002  6.26590E+004  3.00315E-005  1.00000E-040  1.00000E-040  1.37798E-008  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.71405E-027  1.00000E-040  1.01580E-040  4.43433E-021  1.26737E-006  7.33429E-005  1.01666E-013  6.63416E-016  2.00741E-001  3.25914E-008  3.68704E-004  2.77734E-022  1.33042E-010  1.00000E-040  1.00000E-040  2.31823E-033  2.92811E-020  1.37753E-006  2.34887E-026  2.82036E-029  1.00000E-040  1.00000E-040  6.66972E-035  5.67532E-013  2.22442E-018  6.39146E-018  3.16646E-011  1.00000E-040  1.00000E-040  5.40674E-010  1.00000E-040  3.37400E-016  2.01670E-038  7.98814E-001  2.33368E-032  1.46484E-026  6.24601E-021  1.00000E-040  1.00000E-040  3.69340E-030  1.60356E-025  6.24630E-014  1.42348E-016  1.39370E-011  2.28230E-017  3.16579E-007  1.36729E-009  4.41791E-008  1.15410E-012  5.14830E-014  3.02490E-019  9.80208E-013  9.68284E-011  2.82761E-012  8.50199E-011  1.91077E-017  4.76980E-020  1.60173E-013  6.06811E-039  4.83933E-010  1.75431E-023  1.54302E-017  5.96153E-024  3.58212E-026  1.00000E-040  9.09655E-039  1.00000E-040  1.00000E-040  1.01673E-011  1.00000E-040  1.00000E-040  3.62834E-026  1.87977E-023  2.74372E-035  6.37707E-039  8.53102E-035  3.46927E-016  8.53850E-018  2.21934E-014  1.16506E-030  1.14948E-036  1.00000E-040  2.49019E-021  1.00000E-040  3.99553E-024  1.61043E-031  4.22790E-022  4.66363E-026  1.41165E-009  7.44060E-023  4.02437E-039  1.00037E-018  1.00000E-040  1.00000E-040  9.01672E-025  5.65869E-038  8.78025E-027  2.37956E-039  1.68026E-021  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
1.15000E+001  2.17958E-001  7.26223E+018  2.17380E+002  2.54822E+004  6.75310E-006  1.00000E-040  1.00000E-040  6.96844E-009  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.72580E-027  1.00000E-040  1.01583E-040  6.01796E-021  1.26737E-006  4.85128E-005  1.36556E-013  1.09334E-015  2.00746E-001  3.17683E-008  3.68718E-004  2.97256E-022  1.14208E-010  1.00000E-040  1.00000E-040  3.55613E-033  3.55254E-020  1.37443E-006  1.40783E-026  1.04860E-029  1.00000E-040  1.00000E-040  6.66977E-035  2.50306E-013  1.13248E-018  5.74546E-018  2.12048E-011  1.00000E-040  1.00000E-040  5.39283E-010  1.00000E-040  3.57963E-016  3.90557E-038  7.98834E-001  2.47668E-032  1.97860E-026  6.14722E-021  1.00000E-040  1.00000E-040  3.12453E-030  1.61380E-025  1.94863E-012  2.66473E-016  1.30853E-011  3.09233E-017  3.16204E-007  1.21327E-009  5.78329E-008  1.78347E-012  3.71522E-014  3.97295E-019  3.39104E-012  1.47014E-010  3.91401E-012  7.04169E-011  1.65339E-017  3.34429E-020  1.52479E-013  7.60842E-039  5.06719E-010  2.01528E-023  1.33076E-017  7.80672E-024  3.79153E-026  1.00000E-040  7.52845E-039  1.00000E-040  1.00000E-040  9.25149E-012  1.00000E-040  1.25178E-040  3.78112E-026  1.13461E-023  3.88742E-035  9.29768E-039  6.56128E-035  3.47484E-016  9.35889E-018  2.58819E-014  6.91348E-031  1.21732E-036  1.00000E-040  5.70309E-021  1.00000E-040  5.09006E-024  1.31688E-031  4.22800E-022  4.66914E-026  4.63277E-011  6.90928E-023  5.08641E-039  1.07964E-018  1.00000E-040  1.00000E-040  9.64486E-025  4.27655E-038  8.71084E-027  2.49732E-039  2.58872E-021  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
1.25000E+001  1.86381E-001  6.22749E+018  2.16773E+002  1.39148E+004  1.87095E-007  1.00000E-040  1.00000E-040  3.47629E-009  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.76270E-027  1.00000E-040  1.01584E-040  6.05581E-021  1.26503E-006  4.70728E-005  1.54369E-013  2.23704E-015  2.00746E-001  2.83991E-008  3.68728E-004  6.56630E-023  2.16528E-011  1.00000E-040  1.00000E-040  5.06361E-033  4.51233E-020  1.36737E-006  5.41474E-027  2.59516E-030  1.00000E-040  1.00000E-040  6.66949E-035  7.44425E-014  3.62756E-019  2.82918E-018  1.13161E-011  1.00000E-040  1.00000E-040  5.35976E-010  1.00000E-040  4.08695E-016  5.20354E-038  7.98835E-001  2.70785E-032  2.59637E-026  5.90828E-021  1.00000E-040  1.00000E-040  2.63637E-030  1.98813E-025  9.02200E-012  3.41056E-016  6.55696E-012  5.04770E-017  3.15266E-007  5.01493E-010  8.69336E-008  3.25590E-012  2.31639E-014  2.67349E-019  1.09873E-011  2.65546E-010  3.99379E-012  5.23988E-011  1.09308E-017  1.90059E-020  1.55753E-013  1.11237E-038  5.36581E-010  2.71333E-023  1.11760E-017  8.12946E-024  4.54850E-026  1.00000E-040  4.95548E-039  1.00000E-040  1.00000E-040  1.14423E-011  1.00000E-040  1.73259E-040  4.81868E-026  6.81714E-024  5.47430E-035  1.55417E-038  5.32924E-035  1.76823E-016  1.80582E-018  4.02277E-014  4.43620E-031  1.37372E-036  1.00000E-040  7.02500E-021  1.00000E-040  4.96315E-024  1.06366E-031  4.22799E-022  5.50708E-026  1.90047E-012  4.08952E-023  7.37387E-039  1.27398E-018  1.00000E-040  1.00000E-040  9.97891E-025  2.33097E-038  8.56661E-027  2.78599E-039  4.69231E-021  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
1.35000E+001  1.59349E-001  5.32426E+018  2.16773E+002  7.37858E+003  1.00000E-040  1.00000E-040  1.00000E-040  1.76355E-009  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.79914E-027  1.00000E-040  1.01587E-040  6.50456E-021  1.25962E-006  4.71062E-005  1.65703E-013  5.18148E-015  2.00746E-001  2.37944E-008  3.68744E-004  5.42824E-023  1.56917E-011  1.00000E-040  1.00000E-040  6.77569E-033  5.62479E-020  1.35314E-006  2.36100E-027  1.17544E-030  1.00000E-040  1.00000E-040  6.66887E-035  1.53075E-014  1.25412E-019  1.59824E-018  4.81227E-012  1.00000E-040  1.00000E-040  5.29037E-010  1.00000E-040  5.19416E-016  6.62220E-038  7.98835E-001  2.95685E-032  3.07607E-026  5.42007E-021  1.00000E-040  1.00000E-040  2.62357E-030  2.91317E-025  1.91178E-011  4.21128E-016  4.61812E-012  9.23185E-017  3.13230E-007  1.80930E-010  1.46148E-007  8.22698E-012  2.59424E-014  1.38276E-019  2.13056E-011  5.31117E-010  3.14985E-012  3.56328E-011  7.23554E-018  1.42045E-020  2.09113E-013  1.41643E-038  5.68250E-010  4.36262E-023  1.05614E-017  7.28289E-024  6.60386E-026  1.00000E-040  2.10661E-039  1.00000E-040  1.00000E-040  1.98132E-011  1.00000E-040  2.72513E-040  7.08876E-026  5.90465E-024  7.32521E-035  3.39810E-038  4.89393E-035  1.02714E-016  1.77280E-018  7.21143E-014  3.75646E-031  1.60411E-036  1.00000E-040  8.24842E-021  1.00000E-040  4.28471E-024  9.69801E-032  4.22796E-022  7.48995E-026  8.80343E-013  1.81054E-023  9.27630E-039  1.69578E-018  1.00000E-040  1.00000E-040  9.76561E-025  7.11171E-039  8.29995E-027  3.41254E-039  9.54192E-021  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
1.45000E+001  1.36244E-001  4.55227E+018  2.16773E+002  5.45335E+003  1.00000E-040  1.00000E-040  1.00000E-040  1.14664E-009  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.83078E-027  1.00000E-040  1.01593E-040  8.16914E-021  1.24928E-006  4.71651E-005  2.16561E-013  1.22300E-014  2.00745E-001  1.86093E-008  3.68769E-004  7.15446E-023  1.66566E-011  1.00000E-040  1.00000E-040  1.33474E-032  8.47827E-020  1.32816E-006  2.16970E-027  1.00000E-040  1.00000E-040  1.00000E-040  6.66770E-035  1.99930E-015  7.59585E-020  1.59003E-018  1.59369E-012  1.00000E-040  1.00000E-040  5.16434E-010  1.00000E-040  7.27314E-016  8.74835E-038  7.98836E-001  2.67286E-032  3.80075E-026  4.61457E-021  1.00000E-040  1.00000E-040  3.37149E-030  4.61811E-025  3.01793E-011  4.45297E-016  4.73985E-012  1.69446E-016  3.09429E-007  1.15113E-010  2.50503E-007  1.78658E-011  4.48516E-014  6.74611E-020  3.05630E-011  1.04104E-009  1.85723E-012  2.23669E-011  6.43655E-018  1.78669E-020  3.50771E-013  1.59391E-038  5.98043E-010  7.77908E-023  1.27300E-017  6.47760E-024  1.17275E-025  1.00000E-040  4.60161E-040  1.00000E-040  1.00000E-040  3.51562E-011  1.00000E-040  5.64597E-040  1.12133E-025  7.80458E-024  1.44298E-034  9.78440E-038  5.25514E-035  1.06545E-016  2.28262E-018  1.07066E-013  3.53307E-031  1.78393E-036  1.00000E-040  1.29101E-020  1.00000E-040  3.73631E-024  1.09247E-031  4.22790E-022  1.07518E-025  7.17497E-013  7.56962E-024  1.01915E-038  2.48376E-018  1.00000E-040  1.00000E-040  1.40358E-024  1.15873E-039  7.86769E-027  4.58302E-039  1.98104E-020  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
1.55000E+001  1.16495E-001  3.89240E+018  2.16773E+002  4.46176E+003  1.00000E-040  1.00000E-040  1.00000E-040  9.20110E-010  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.85816E-027  1.00000E-040  1.01600E-040  1.06284E-020  1.23346E-006  4.72493E-005  2.95783E-013  2.69114E-014  2.00744E-001  1.41939E-008  3.68801E-004  1.00140E-022  1.83607E-011  1.00000E-040  1.00000E-040  2.85019E-032  1.32554E-019  1.29286E-006  3.60947E-027  7.19191E-031  1.00000E-040  1.00000E-040  6.66595E-035  1.87923E-016  6.07204E-020  1.92245E-018  5.34343E-013  1.00000E-040  1.00000E-040  4.97995E-010  1.00000E-040  1.04193E-015  1.12109E-037  7.98837E-001  2.19240E-032  3.94397E-026  3.64307E-021  1.00000E-040  1.00000E-040  4.90309E-030  7.10971E-025  4.16640E-011  4.21474E-016  5.91416E-012  2.83521E-016  3.03719E-007  1.34221E-010  4.00368E-007  3.27977E-011  8.05677E-014  3.46300E-020  3.74573E-011  1.81141E-009  9.87763E-013  1.42978E-011  6.70569E-018  2.51510E-020  5.61133E-013  1.21093E-038  6.17638E-010  1.37874E-022  1.81136E-017  5.57091E-024  2.10312E-025  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  5.68451E-011  1.00000E-040  1.18719E-039  1.72136E-025  1.11635E-023  3.08131E-034  2.98309E-037  5.84610E-035  1.35976E-016  3.05140E-018  1.38700E-013  3.34365E-031  1.63914E-036  1.00000E-040  2.16244E-020  1.00000E-040  3.11367E-024  1.36687E-031  4.22781E-022  1.46590E-025  6.93795E-013  3.33381E-024  7.52195E-039  3.66876E-018  1.00000E-040  1.00000E-040  2.18913E-024  2.38529E-040  7.30740E-027  6.34325E-039  3.85038E-020  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
1.65000E+001  9.96132E-002  3.32835E+018  2.16773E+002  3.99237E+003  1.00000E-040  1.00000E-040  1.00000E-040  8.41294E-010  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.88181E-027  1.00000E-040  1.01611E-040  1.37957E-020  1.21155E-006  4.73584E-005  3.93301E-013  5.54883E-014  2.00742E-001  1.10063E-008  3.68839E-004  1.34811E-022  1.96472E-011  1.00000E-040  1.00000E-040  5.72752E-032  2.00322E-019  1.24766E-006  8.40827E-027  1.00000E-040  1.00000E-040  1.00000E-040  6.66355E-035  1.57341E-017  5.12029E-020  2.30092E-018  2.77855E-013  1.00000E-040  1.00000E-040  4.73500E-010  1.00000E-040  1.47542E-015  1.49798E-037  7.98838E-001  1.86561E-032  3.26065E-026  2.67872E-021  1.00000E-040  1.00000E-040  7.16293E-030  1.04358E-024  5.58061E-011  3.84546E-016  7.62587E-012  4.36010E-016  2.95925E-007  1.80156E-010  5.99514E-007  5.52840E-011  1.31562E-013  2.66791E-020  4.39528E-011  2.85094E-009  6.02509E-013  9.74469E-012  7.27429E-018  3.36148E-020  8.17336E-013  5.97700E-039  6.22080E-010  2.40938E-022  2.67361E-017  4.65459E-024  3.63842E-025  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  8.59250E-011  1.00000E-040  2.31714E-039  2.51869E-025  1.49245E-023  6.19190E-034  8.50006E-037  6.48862E-035  1.71422E-016  3.94343E-018  1.68296E-013  3.10589E-031  1.17343E-036  1.00000E-040  3.48728E-020  1.00000E-040  2.48712E-024  1.67714E-031  4.22768E-022  1.84495E-025  6.68059E-013  2.20640E-024  3.56363E-039  5.28820E-018  1.00000E-040  1.00000E-040  3.21473E-024  1.09819E-040  6.65545E-027  8.74888E-039  7.05549E-020  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
1.75000E+001  8.51823E-002  2.84617E+018  2.16773E+002  3.90533E+003  1.00000E-040  1.00000E-040  1.00000E-040  8.09013E-010  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.90220E-027  1.00000E-040  1.01625E-040  1.83414E-020  1.18393E-006  4.74880E-005  5.12765E-013  1.07995E-013  2.00740E-001  8.97090E-009  3.68880E-004  1.76059E-022  2.05466E-011  1.00000E-040  1.00000E-040  1.09960E-031  2.94984E-019  1.19477E-006  2.20808E-026  6.57179E-030  1.00000E-040  1.00000E-040  6.66056E-035  2.84539E-018  4.43574E-020  2.71941E-018  2.39906E-013  1.00000E-040  1.00000E-040  4.43753E-010  1.00000E-040  2.02276E-015  2.34309E-037  7.98840E-001  1.85041E-032  2.35004E-026  1.86269E-021  1.00000E-040  1.00000E-040  1.01500E-029  1.46937E-024  7.37466E-011  3.50218E-016  9.79513E-012  6.21262E-016  2.86203E-007  2.42707E-010  8.47035E-007  8.71771E-011  1.96410E-013  3.32597E-020  5.06371E-011  4.12195E-009  5.00251E-013  6.79595E-012  7.87248E-018  4.10061E-020  1.08798E-012  2.26915E-039  6.10162E-010  4.14628E-022  3.91475E-017  3.99115E-024  6.12395E-025  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.21048E-010  1.00000E-040  4.25358E-039  3.53581E-025  1.87766E-023  1.18874E-033  2.19210E-036  7.37695E-035  2.09302E-016  4.96592E-018  1.92103E-013  2.86216E-031  6.88329E-037  1.00000E-040  5.33889E-020  1.00000E-040  2.01207E-024  1.95344E-031  4.22753E-022  2.16678E-025  6.34906E-013  2.36531E-024  1.27799E-039  7.31215E-018  1.00000E-040  1.00000E-040  4.51108E-024  1.00000E-040  5.96655E-027  1.17555E-038  1.23006E-019  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
1.85000E+001  7.28455E-002  2.43397E+018  2.16773E+002  3.96430E+003  1.00000E-040  1.00000E-040  1.00000E-040  7.88580E-010  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.91976E-027  1.00000E-040  1.01641E-040  2.52389E-020  1.15138E-006  4.76323E-005  6.63614E-013  2.00815E-013  2.00737E-001  7.74170E-009  3.68924E-004  2.26861E-022  2.12379E-011  1.00000E-040  1.00000E-040  2.06941E-031  4.28953E-019  1.13660E-006  5.75306E-026  1.27806E-029  1.00000E-040  1.00000E-040  6.65706E-035  1.80816E-018  3.94054E-020  3.25925E-018  2.57157E-013  1.00000E-040  1.00000E-040  4.09844E-010  1.00000E-040  2.67273E-015  4.64748E-037  7.98842E-001  2.31536E-032  1.58773E-026  1.24042E-021  1.00000E-040  1.00000E-040  1.40511E-029  2.01769E-024  9.63207E-011  3.21612E-016  1.24607E-011  8.31250E-016  2.74826E-007  3.21078E-010  1.14267E-006  1.30123E-010  2.74765E-013  5.07932E-020  5.74994E-011  5.57020E-009  5.21135E-013  4.34237E-012  8.35324E-018  4.54048E-020  1.33957E-012  7.56726E-040  5.85168E-010  7.06252E-022  5.69175E-017  3.64904E-024  1.01947E-024  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.58920E-010  1.00000E-040  7.55927E-039  4.84216E-025  2.27736E-023  2.23714E-033  5.20534E-036  8.68098E-035  2.49872E-016  6.17568E-018  2.07585E-013  2.63850E-031  3.53897E-037  1.00000E-040  7.81948E-020  1.00000E-040  1.71241E-024  2.19088E-031  4.22735E-022  2.43630E-025  6.02388E-013  3.10807E-024  3.96355E-040  9.68691E-018  1.00000E-040  1.00000E-040  6.20630E-024  1.00000E-040  5.28450E-027  1.52833E-038  2.06825E-019  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
1.95000E+001  6.22992E-002  2.08129E+018  2.16804E+002  4.23154E+003  1.00000E-040  1.00000E-040  1.00000E-040  7.70021E-010  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.93514E-027  1.00000E-040  1.01658E-040  3.58551E-020  1.11478E-006  4.77865E-005  8.58920E-013  3.60959E-013  2.00735E-001  7.00558E-009  3.68968E-004  2.91871E-022  2.18699E-011  1.00000E-040  1.00000E-040  3.88726E-031  6.22266E-019  1.07525E-006  1.42466E-025  1.80665E-029  1.00000E-040  1.00000E-040  6.65312E-035  1.56075E-018  3.58002E-020  4.04930E-018  3.00434E-013  1.00000E-040  1.00000E-040  3.72872E-010  1.01238E-040  3.41263E-015  1.15719E-036  7.98845E-001  3.63262E-032  1.04393E-026  7.96001E-022  1.00000E-040  1.00000E-040  1.92956E-029  2.74050E-024  1.24572E-010  2.98422E-016  1.57216E-011  1.05781E-015  2.62093E-007  4.16709E-010  1.48794E-006  1.86148E-010  3.67147E-013  8.43790E-020  6.44756E-011  7.13794E-009  5.93534E-013  2.09094E-012  8.65706E-018  4.60710E-020  1.54652E-012  2.37319E-040  5.53296E-010  1.19591E-021  8.30855E-017  3.64309E-024  1.69707E-024  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.95791E-010  1.00000E-040  1.32934E-038  6.55971E-025  2.70607E-023  4.20463E-033  1.16745E-035  1.05782E-034  2.93016E-016  7.65195E-018  2.14623E-013  2.44225E-031  1.67200E-037  1.00000E-040  1.10132E-019  1.28806E-040  1.57019E-024  2.41958E-031  4.22714E-022  2.68094E-025  5.74971E-013  4.42435E-024  1.13978E-040  1.23544E-017  1.00000E-040  1.00000E-040  8.52683E-024  1.00000E-040  4.63726E-027  1.92460E-038  3.39603E-019  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
2.05000E+001  5.32885E-002  1.77771E+018  2.17115E+002  4.71825E+003  1.00000E-040  1.00000E-040  1.00000E-040  7.50340E-010  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.95062E-027  1.00000E-040  1.01677E-040  5.26522E-020  1.07561E-006  4.79440E-005  1.11525E-012  6.33423E-013  2.00732E-001  6.57743E-009  3.69012E-004  3.80253E-022  2.26999E-011  1.00000E-040  1.00000E-040  7.47233E-031  9.17273E-019  1.01334E-006  3.32950E-025  3.13162E-029  1.00000E-040  1.00000E-040  6.64891E-035  1.40417E-018  3.34174E-020  5.28084E-018  3.75821E-013  1.00000E-040  1.00000E-040  3.34466E-010  1.69436E-040  4.21761E-015  3.31530E-036  7.98847E-001  6.67600E-032  6.87798E-027  4.96082E-022  1.00000E-040  1.00000E-040  2.66192E-029  3.70416E-024  1.59971E-010  2.80155E-016  1.97514E-011  1.29001E-015  2.48503E-007  5.31094E-010  1.87950E-006  2.58524E-010  4.75239E-013  1.55129E-019  7.13463E-011  8.74221E-009  7.12364E-013  7.21070E-013  8.78271E-018  4.31934E-020  1.68594E-012  1.00000E-040  5.21937E-010  2.00477E-021  1.23367E-016  4.06056E-024  2.83201E-024  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  2.28315E-010  1.00000E-040  2.34041E-038  8.83587E-025  3.18720E-023  8.12830E-033  2.53143E-035  1.36862E-034  3.32819E-016  9.52108E-018  2.14355E-013  2.31336E-031  7.56904E-038  1.00000E-040  1.44560E-019  2.27417E-040  1.58787E-024  2.67865E-031  4.22693E-022  2.91527E-025  5.58761E-013  6.69273E-024  1.00000E-040  1.52151E-017  1.00000E-040  1.00000E-040  1.20231E-023  1.00000E-040  4.04909E-027  2.34960E-038  5.48597E-019  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
2.15000E+001  4.56024E-002  1.51502E+018  2.18015E+002  5.27478E+003  1.00000E-040  1.00000E-040  1.00000E-040  7.28025E-010  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  1.96891E-027  1.00000E-040  1.01697E-040  8.01279E-020  1.03472E-006  4.81017E-005  1.45416E-012  1.09878E-012  2.00728E-001  6.34203E-009  3.69054E-004  5.07684E-022  2.40023E-011  1.00000E-040  1.00000E-040  1.50448E-030  1.39898E-018  9.52105E-007  7.35066E-025  5.26634E-029  1.00000E-040  1.00000E-040  6.64449E-035  1.29323E-018  3.20497E-020  7.21363E-018  4.99790E-013  1.00000E-040  1.00000E-040  2.95584E-010  3.00071E-040  5.07529E-015  1.01412E-035  7.98850E-001  1.35718E-031  4.68136E-027  2.99291E-022  1.00000E-040  1.00000E-040  3.72795E-029  5.01094E-024  2.04774E-010  2.65309E-016  2.48824E-011  1.52194E-015  2.34333E-007  6.68220E-010  2.31846E-006  3.54647E-010  6.06891E-013  3.25890E-019  7.79227E-011  1.03284E-008  9.11222E-013  3.30617E-013  8.68829E-018  3.73852E-020  1.74246E-012  1.00000E-040  4.96421E-010  3.33109E-021  1.87987E-016  5.04943E-024  4.76902E-024  1.00000E-040  1.00000E-040  1.00000E-040  1.00000E-040  2.54095E-010  1.00000E-040  4.16619E-038  1.18897E-024  3.75380E-023  1.66350E-032  5.46260E-035  1.94080E-034  3.58509E-016  1.19598E-017  2.08420E-013  2.29435E-031  3.36306E-038  1.00000E-040  1.70795E-019  4.02320E-040  1.76854E-024  3.00138E-031  4.22670E-022  3.14073E-025  5.58204E-013  1.06275E-023  1.00000E-040  1.82181E-017  1.00000E-040  1.00000E-040  1.78625E-023  1.00000E-040  3.52432E-027  2.79576E-038  8.79587E-019  1.00000E-040  1.00000E-003  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  1.00000E-005  
